0.000115 7037.45 166394 0.0686832 530.916 0.035101 0.172375 0.0523744 0.730451 0.00969831 
0.000116 7030.99 166408 0.0687321 530.539 0.0352655 0.172571 0.0523414 0.730302 0.00952064 
0.000117 7024.62 166421 0.0687804 530.166 0.0354281 0.172763 0.0523045 0.730156 0.00934767 
0.000118 7018.34 166435 0.0688282 529.798 0.0355888 0.172953 0.0522639 0.730015 0.00917927 
0.000119 7012.14 166448 0.0688753 529.436 0.0357476 0.173141 0.0522197 0.729877 0.00901531 
0.00012 7006.02 166461 0.0689219 529.078 0.0359045 0.173326 0.052172 0.729742 0.00885567 
0.000121 6999.99 166474 0.0689679 528.725 0.0360597 0.173509 0.0521209 0.729611 0.00870022 
0.000122 6994.04 166486 0.0690134 528.376 0.036213 0.173689 0.0520665 0.729483 0.00854884 
0.000123 6988.17 166499 0.0690583 528.033 0.0363646 0.173867 0.0520089 0.729358 0.00840142 
0.000124 6982.37 166511 0.0691027 527.694 0.0365144 0.174043 0.0519483 0.729236 0.00825785 
0.000125 6976.66 166524 0.0691465 527.359 0.0366625 0.174217 0.0518847 0.729118 0.00811802 
0.000126 6971.01 166536 0.0691899 527.029 0.036809 0.174388 0.0518182 0.729003 0.00798181 
0.000127 6965.44 166548 0.0692327 526.702 0.0369537 0.174558 0.0517489 0.72889 0.00784914 
0.000128 6959.94 166559 0.069275 526.38 0.0370968 0.174726 0.0516769 0.728781 0.00771989 
0.000129 6954.51 166571 0.0693169 526.063 0.0372384 0.174891 0.0516024 0.728674 0.00759398 
0.00013 6949.15 166582 0.0693583 525.749 0.0373783 0.175055 0.0515254 0.72857 0.00747131 
0.000131 6943.85 166594 0.0693992 525.439 0.0375167 0.175217 0.0514459 0.728469 0.00735178 
0.000132 6938.62 166605 0.0694396 525.133 0.0376535 0.175377 0.0513642 0.72837 0.00723531 
0.000133 6933.46 166616 0.0694796 524.831 0.0377888 0.175535 0.0512802 0.728274 0.00712181 
0.000134 6928.36 166627 0.0695191 524.532 0.0379226 0.175692 0.051194 0.72818 0.0070112 
0.000135 6923.32 166637 0.0695582 524.238 0.038055 0.175847 0.0511058 0.728089 0.0069034 
0.000136 6918.34 166648 0.0695969 523.946 0.0381859 0.176 0.0510156 0.728 0.00679833 
0.000137 6913.43 166659 0.0696351 523.659 0.0383154 0.176151 0.0509235 0.727914 0.0066959 
0.000138 6908.57 166669 0.0696729 523.375 0.0384435 0.176301 0.0508295 0.72783 0.00659606 
0.000139 6903.77 166679 0.0697103 523.094 0.0385702 0.17645 0.0507338 0.727748 0.00649871 
0.00014 6899.02 166689 0.0697473 522.816 0.0386955 0.176597 0.0506364 0.727668 0.00640381 
0.000141 6894.33 166699 0.0697839 522.542 0.0388195 0.176742 0.0505374 0.72759 0.00631126 
0.000142 6889.7 166709 0.0698201 522.271 0.0389423 0.176886 0.0504368 0.727514 0.00622102 
0.000143 6885.12 166719 0.0698559 522.003 0.0390637 0.177028 0.0503347 0.72744 0.00613301 
0.000144 6880.59 166729 0.0698914 521.739 0.0391838 0.177169 0.0502312 0.727369 0.00604717 
0.000145 6876.11 166738 0.0699265 521.477 0.0393027 0.177309 0.0501263 0.727299 0.00596344 
0.000146 6871.68 166748 0.0699612 521.218 0.0394204 0.177447 0.0500201 0.72723 0.00588177 
0.000147 6867.31 166757 0.0699955 520.962 0.0395368 0.177584 0.0499127 0.727164 0.00580209 
0.000148 6862.98 166766 0.0700295 520.709 0.039652 0.17772 0.0498042 0.7271 0.00572435 
0.000149 6858.7 166775 0.0700632 520.459 0.0397661 0.177854 0.0496945 0.727037 0.0056485 
0.00015 6854.46 166784 0.0700965 520.212 0.039879 0.177987 0.0495837 0.726976 0.00557448 
0.000151 6850.28 166793 0.0701295 519.967 0.0399908 0.178119 0.0494719 0.726916 0.00550224 
0.000152 6846.13 166802 0.0701621 519.725 0.0401015 0.17825 0.0493591 0.726858 0.00543173 
0.000153 6842.04 166811 0.0701944 519.486 0.0402111 0.178379 0.0492455 0.726801 0.0053629 
0.000154 6837.98 166819 0.0702265 519.249 0.0403195 0.178507 0.0491309 0.726746 0.00529571 
0.000155 6833.97 166828 0.0702582 519.015 0.0404269 0.178635 0.0490156 0.726693 0.00523012 
0.000156 6830 166836 0.0702895 518.783 0.0405333 0.17876 0.0488995 0.726641 0.00516607 
0.000157 6826.07 166845 0.0703206 518.554 0.0406386 0.178885 0.0487827 0.72659 0.00510352 
0.000158 6822.19 166853 0.0703514 518.327 0.0407429 0.179009 0.0486652 0.72654 0.00504244 
0.000159 6818.34 166861 0.0703819 518.102 0.0408463 0.179132 0.048547 0.726492 0.00498278 
0.00016 6814.53 166869 0.0704121 517.88 0.0409486 0.179253 0.0484283 0.726445 0.0049245 
0.000161 6810.76 166877 0.070442 517.66 0.0410499 0.179374 0.048309 0.7264 0.00486757 
0.000162 6807.03 166885 0.0704717 517.442 0.0411503 0.179493 0.0481892 0.726355 0.00481195 
0.000163 6803.33 166893 0.0705011 517.227 0.0412498 0.179612 0.0480689 0.726312 0.0047576 
0.000164 6799.67 166901 0.0705302 517.013 0.0413483 0.179729 0.0479482 0.72627 0.00470448 
0.000165 6796.05 166909 0.070559 516.802 0.041446 0.179846 0.0478271 0.726229 0.00465257 
0.000166 6792.46 166916 0.0705876 516.593 0.0415427 0.179961 0.0477057 0.726189 0.00460183 
0.000167 6788.91 166924 0.0706159 516.385 0.0416385 0.180076 0.0475839 0.72615 0.00455222 
0.000168 6785.39 166931 0.070644 516.18 0.0417335 0.180189 0.0474617 0.726112 0.00450373 
