11 76  2.525860e-16  5.128232e-01  3.028364e+04 
11 77  1.098868e-17  7.763636e-01  2.151813e+04 
11 78  2.882069e-17  6.922071e-01  3.017900e+04 
11 79  3.547063e-18  8.821436e-01  2.212438e+04 
11 80  1.238845e-18  9.277983e-01  1.561226e+04 
11 81  1.101240e-18  9.944914e-01  2.554816e+04 
11 82  1.089501e-16  5.703456e-01  3.004457e+04 
11 83  5.369021e-18  8.200849e-01  2.505295e+04 
11 84  1.490662e-15  2.727095e-01  3.146485e+04 
11 85  5.256426e-19  1.049912e+00  2.401006e+04 
11 86  1.173203e-17  7.717864e-01  3.026331e+04 
11 87  3.824553e-18  8.482665e-01  2.610141e+04 
11 88  5.327616e-17  5.536670e-01  2.973490e+04 
11 89  6.453346e-21  1.439293e+00  2.152342e+04 
11 90  4.435844e-19  1.015941e+00  2.480222e+04 
11 91  3.543492e-18  8.019074e-01  2.703809e+04 
11 92  4.596448e-18  7.976178e-01  2.897906e+04 
11 93  4.123340e-17  5.746707e-01  3.198869e+04 
11 94  4.190840e-17  5.551058e-01  2.942448e+04 
11 95  4.968086e-16  3.467063e-01  3.616596e+04 
11 96  2.488403e-15  1.768585e-01  3.907624e+04 
11 97  5.277188e-17  5.082503e-01  3.897745e+04 
11 98  5.588303e-28  2.966625e+00  1.199983e+04 
11 99  7.369838e-16  2.138898e-01  4.374917e+04 
11 100  1.227354e-15  3.964412e-02  5.446557e+04 
12 13  1.832297e-13  2.704396e-02  7.253324e+03 
12 14  3.039469e-14  3.223214e-01  -5.641599e+02 
12 15  6.646358e-14  3.411353e-01  -2.695830e+03 
12 16  6.425124e-14  6.905872e-02  1.013770e+04 
12 17  6.461394e-15  4.618100e-01  -7.370809e+02 
12 18  7.460181e-15  4.010870e-01  -8.301814e+02 
12 19  5.896018e-14  9.236166e-02  1.030739e+04 
12 20  5.076775e-15  4.542804e-01  -3.879122e+02 
12 21  5.981058e-15  2.583804e-01  9.371423e+03 
12 22  2.598146e-14  1.962311e-01  8.679054e+03 
12 23  4.545943e-15  4.409435e-01  2.882934e+02 
12 24  3.305471e-14  1.304069e-01  9.176324e+03 
12 25  1.320695e-15  4.990333e-01  1.550326e+03 
12 26  8.110993e-16  5.150719e-01  7.392162e+03 
12 27  1.480597e-14  2.291711e-01  7.659675e+03 
12 28  1.973465e-15  4.482379e-01  4.972723e+03 
12 29  6.610250e-14  5.604750e-02  1.106683e+04 
12 30  4.886585e-15  3.481142e-01  6.945502e+03 
12 31  5.703382e-16  5.480090e-01  9.014564e+03 
12 32  1.834578e-14  2.092895e-01  6.533444e+03 
12 33  4.693059e-16  5.715492e-01  7.765812e+03 
12 34  1.543275e-14  1.952172e-01  7.811113e+03 
12 35  4.042780e-15  3.711094e-01  6.564207e+03 
12 36  3.355510e-16  5.777732e-01  9.433144e+03 
12 37  3.342376e-14  1.607281e-01  7.602435e+03 
12 38  5.876255e-16  5.334576e-01  5.945358e+03 
12 39  7.012609e-14  6.935919e-02  8.630977e+03 
12 40  2.407003e-15  4.040328e-01  6.141782e+03 
12 41  2.926092e-14  1.348348e-01  1.133240e+04 
12 42  1.527050e-14  2.315608e-01  5.997261e+03 
12 43  1.387866e-15  4.378692e-01  8.401056e+03 
12 44  2.328538e-14  1.933383e-01  6.772506e+03 
12 45  1.115510e-15  4.556422e-01  5.704114e+03 
12 46  1.541363e-13  -1.225031e-03  8.851784e+03 
12 47  6.947687e-15  2.904510e-01  6.373155e+03 
12 48  4.681787e-14  9.815403e-02  9.008779e+03 
12 49  3.060750e-15  3.802310e-01  4.312884e+03 
12 50  3.181183e-14  1.081406e-01  9.325877e+03 
12 51  1.020541e-14  2.698023e-01  4.913126e+03 
12 52  3.972643e-15  3.231598e-01  8.013120e+03 
12 53  1.255534e-14  2.413665e-01  5.131518e+03 
12 54  2.145497e-15  3.804024e-01  5.322803e+03 
12 55  3.138750e-14  1.511130e-01  6.432841e+03 
12 56  3.167316e-15  3.398505e-01  4.387538e+03 
12 57  6.220768e-14  8.200323e-02  6.960164e+03 
12 58  1.371178e-15  4.261313e-01  3.284786e+03 
12 59  9.335764e-14  4.207130e-02  7.788145e+03 
12 60  1.400208e-15  4.309532e-01  2.919654e+03 
12 61  9.113886e-14  4.118236e-02  7.575712e+03 
12 62  1.431496e-15  4.154598e-01  3.111439e+03 
12 63  1.558253e-13  -1.256617e-02  8.205969e+03 
12 64  2.484364e-15  3.613282e-01  2.721019e+03 
12 65  5.610395e-14  8.666444e-02  6.119206e+03 
12 66  1.646505e-15  3.795119e-01  1.910386e+03 
12 67  4.429960e-14  1.037056e-01  5.080072e+03 
12 68  3.292232e-15  3.108293e-01  3.990629e+03 
12 69  4.044414e-15  3.223881e-01  2.970105e+03 
12 70  3.227084e-14  9.355404e-02  6.492055e+03 
12 71  1.091026e-14  2.198908e-01  3.416580e+03 
12 72  2.675259e-13  -9.157657e-02  7.758623e+03 
12 73  5.222781e-15  2.808429e-01  2.709401e+03 
12 74  4.779236e-14  7.284196e-02  4.599418e+03 
12 75  2.498599e-14  1.010740e-01  5.424674e+03 
12 76  5.975676e-15  2.614853e-01  2.395097e+03 
12 77  5.292639e-13  -1.805374e-01  6.383969e+03 
12 78  3.108922e-15  2.993446e-01  2.309780e+03 
12 79  8.087032e-14  1.014287e-02  4.764613e+03 
12 80  8.878552e-13  -2.515956e-01  7.662558e+03 
12 81  9.207803e-15  1.886672e-01  2.074452e+03 
12 82  7.648104e-14  -1.338811e-02  5.942461e+03 
12 83  6.021269e-13  -2.211466e-01  6.089593e+03 
12 84  8.416404e-15  1.728717e-01  2.548974e+03 
12 85  1.253713e-13  -7.249416e-02  5.712031e+03 
12 86  6.113437e-14  -6.638198e-03  5.291126e+03 
12 87  2.949786e-12  -3.998107e-01  7.835790e+03 
12 88  6.698272e-14  -4.088864e-02  4.700785e+03 
12 89  1.264667e-14  1.157349e-01  3.803112e+03 
12 90  6.891522e-14  -5.485874e-02  5.357976e+03 
12 91  3.580434e-13  -2.095456e-01  6.301075e+03 
12 92  7.559746e-13  -3.020547e-01  5.317002e+03 
12 93  2.524407e-13  -1.984209e-01  6.802545e+03 
12 94  9.920281e-14  -1.130003e-01  7.679483e+03 
12 95  1.548702e-13  -1.634773e-01  6.810826e+03 
12 96  1.171176e-16  5.095072e-01  1.933412e+02 
12 97  6.259174e-14  -1.634410e-01  1.998459e+03 
12 98  4.707768e-18  7.771906e-01  9.031209e+02 
12 99  1.195043e-15  1.791462e-01  6.319707e+03 
12 100  9.746613e-13  -5.922481e-01  1.198824e+04 
13 14  8.696183e-17  7.987363e-01  4.804012e+03 
13 15  2.391701e-14  1.818951e-01  1.245027e+04 
13 16  4.116000e-14  3.917833e-01  3.786513e+03 
13 17  4.599692e-16  5.302199e-01  4.368886e+04 
13 18  2.527058e-13  4.088406e-02  1.692535e+04 
13 19  1.788737e-15  5.644890e-01  7.429368e+03 
13 20  6.041014e-32  3.912483e+00  7.880806e+03 
13 21  4.556370e-14  2.548899e-01  1.593794e+04 
13 22  6.357439e-19  1.213621e+00  8.348398e+03 
13 23  2.032285e-21  1.575714e+00  7.415834e+03 
13 24  4.130797e-15  4.427820e-01  1.693334e+04 
13 25  1.328633e-19  1.307605e+00  3.542909e+04 
13 26  3.029162e-15  3.747999e-01  1.827478e+04 
13 27  6.521031e-18  1.002244e+00  1.566053e+04 
13 28  2.461534e-31  3.708953e+00  -1.618515e+03 
13 29  2.378830e-15  4.578873e-01  2.082640e+04 
13 30  5.071983e-20  1.400866e+00  2.885136e+04 
13 31  1.663748e-16  5.494337e-01  1.929883e+04 
13 32  3.513175e-18  1.034356e+00  1.895667e+04 
13 33  2.743834e-27  2.899304e+00  2.031423e+04 
13 34  1.128938e-16  7.126666e-01  2.044277e+04 
13 35  1.085697e-19  1.317927e+00  3.226472e+04 
13 36  7.677761e-18  8.524583e-01  1.915408e+04 
13 37  9.273741e-20  1.348312e+00  1.978852e+04 
13 38  3.803163e-34  4.390521e+00  -5.096413e+03 
13 39  2.022813e-18  1.075712e+00  2.133137e+04 
13 40  1.522139e-18  1.099257e+00  5.062076e+04 
13 41  1.003032e-16  6.562378e-01  2.295047e+04 
13 42  2.613969e-19  1.240075e+00  3.278666e+04 
13 43  8.845460e-23  1.864550e+00  1.385524e+04 
13 44  2.061524e-19  1.267494e+00  2.550547e+04 
13 45  1.045628e-25  2.536774e+00  2.478466e+04 
13 46  5.543944e-18  9.472718e-01  2.657521e+04 
13 47  2.747062e-19  1.206180e+00  5.147852e+04 
13 48  9.563907e-18  8.869052e-01  2.611056e+04 
13 49  5.089046e-23  2.004192e+00  2.885040e+04 
13 50  1.992356e-18  9.464615e-01  2.494047e+04 
13 51  2.373386e-21  1.649903e+00  2.884700e+04 
13 52  5.244112e-20  1.218804e+00  2.440759e+04 
13 53  2.695185e-21  1.638202e+00  2.501599e+04 
13 54  5.820634e-24  2.048396e+00  1.784209e+04 
13 55  6.018675e-21  1.567399e+00  2.909811e+04 
13 56  1.104153e-26  2.691047e+00  1.996397e+04 
13 57  4.073620e-20  1.384640e+00  3.191186e+04 
13 58  8.051192e-25  2.326512e+00  3.334155e+04 
13 59  2.921067e-19  1.182278e+00  3.233612e+04 
13 60  2.048762e-29  3.287578e+00  1.619800e+04 
13 61  1.658826e-18  1.028263e+00  3.657773e+04 
13 62  7.837727e-25  2.338160e+00  3.622460e+04 
13 63  1.073001e-19  1.256133e+00  3.391242e+04 
13 64  2.556599e-27  2.848634e+00  2.195157e+04 
13 65  1.778425e-21  1.645402e+00  2.984195e+04 
13 66  2.637470e-32  3.962593e+00  8.193382e+03 
13 67  6.274912e-23  1.937056e+00  2.948317e+04 
13 68  6.429978e-27  2.791362e+00  2.149395e+04 
13 69  3.206641e-20  1.384794e+00  4.352701e+04 
13 70  1.962301e-18  9.213129e-01  4.185967e+04 
13 71  1.434706e-21  1.634696e+00  4.491987e+04 
13 72  2.603374e-18  9.405866e-01  4.241126e+04 
13 73  3.130947e-21  1.484553e+00  4.071737e+04 
13 74  9.404029e-19  1.040079e+00  4.893533e+04 
13 75  1.195453e-25  2.425900e+00  2.302841e+04 
13 76  7.614721e-18  8.078227e-01  5.295581e+04 
13 77  9.827423e-19  1.035601e+00  4.943176e+04 
13 78  8.461781e-17  5.631828e-01  5.866677e+04 
13 79  1.147236e-16  5.427382e-01  5.784092e+04 
13 80  1.817009e-17  7.147312e-01  5.024797e+04 
13 81  8.049527e-19  1.046102e+00  6.163081e+04 
13 82  1.070089e-15  3.237110e-01  5.990908e+04 
13 83  4.135488e-18  8.932287e-01  5.303687e+04 
13 84  2.603493e-18  8.470068e-01  5.770538e+04 
13 85  5.497086e-16  4.113189e-01  6.430414e+04 
13 86  5.362828e-20  1.222792e+00  4.967315e+04 
13 87  5.339475e-19  1.051912e+00  5.465341e+04 
13 88  2.089773e-19  1.126343e+00  5.692760e+04 
13 89  1.424173e-18  9.699164e-01  5.845173e+04 
13 90  5.667186e-17  6.021603e-01  6.013282e+04 
13 91  3.853039e-19  1.158659e+00  6.664325e+04 
13 92  4.177984e-18  7.853354e-01  5.534288e+04 
13 93  2.365975e-19  1.084357e+00  5.658289e+04 
13 94  6.430556e-13  -2.677399e-01  9.434453e+04 
13 95  4.159021e-14  -9.374909e-02  6.646444e+04 
13 96  1.175816e-10  -8.734896e-01  7.748075e+04 
13 97  1.873384e-13  -3.050297e-01  8.383877e+04 
13 98  2.331425e-11  -6.772377e-01  8.692149e+04 
13 99  7.688746e-14  -1.924019e-01  8.771522e+04 
13 100  1.584350e-11  -7.197183e-01  1.127308e+05 
14 15  1.735934e-17  9.035827e-01  6.786848e+03 
14 16  2.778242e-13  1.259192e-01  2.992123e+03 
14 17  6.461384e-14  3.325038e-01  -2.251673e+02 
14 18  1.012638e-15  4.227464e-01  1.017792e+04 
14 19  7.190472e-14  2.505241e-01  5.003943e+03 
14 20  2.772566e-14  3.176665e-01  1.432335e+03 
14 21  2.584970e-13  -1.372293e-02  1.376396e+04 
14 22  2.443915e-14  3.334443e-01  4.743512e+03 
14 23  3.863579e-16  6.244245e-01  -1.810889e+03 
14 24  8.974714e-13  -9.293741e-02  1.498619e+04 
14 25  3.713496e-15  4.569402e-01  3.343614e+03 
14 26  1.343052e-14  1.874470e-01  1.229514e+04 
14 27  1.806885e-14  2.814858e-01  1.093419e+04 
14 28  2.830594e-17  8.584695e-01  -1.146799e+03 
14 29  8.809290e-13  -1.279064e-01  1.385805e+04 
14 30  8.841995e-17  7.621622e-01  3.633820e+03 
14 31  1.452232e-17  8.562704e-01  9.211413e+03 
14 32  1.305363e-14  2.867467e-01  1.086685e+04 
14 33  4.439401e-19  1.222462e+00  3.074565e+03 
14 34  3.749083e-13  -5.888864e-02  1.298249e+04 
14 35  9.632020e-17  7.356138e-01  8.905163e+03 
14 36  2.686115e-18  1.015217e+00  6.931307e+03 
14 37  1.072562e-14  2.850450e-01  1.052031e+04 
14 38  1.458445e-20  1.535488e+00  6.471998e+03 
14 39  1.079126e-13  5.422174e-02  1.168825e+04 
14 40  5.106127e-18  9.868958e-01  9.570229e+03 
14 41  1.589541e-13  -2.081824e-02  1.291697e+04 
14 42  3.407949e-16  5.939879e-01  8.802414e+03 
14 43  1.483281e-17  8.224029e-01  1.030659e+04 
14 44  4.657603e-15  3.464173e-01  1.037060e+04 
14 45  9.705265e-19  1.116332e+00  1.137549e+04 
14 46  2.531741e-14  1.679994e-01  1.044432e+04 
14 47  1.108095e-18  1.101035e+00  8.600997e+03 
14 48  6.119308e-14  6.514257e-02  1.154921e+04 
14 49  1.959096e-17  8.386659e-01  9.260155e+03 
14 50  6.307774e-17  6.723429e-01  7.085630e+03 
14 51  1.286827e-16  6.587574e-01  9.094489e+03 
14 52  9.955420e-18  8.273718e-01  1.007051e+04 
14 53  2.095893e-16  6.082601e-01  8.765655e+03 
14 54  3.295687e-18  9.595623e-01  1.367257e+04 
14 55  4.537998e-15  3.054342e-01  1.122246e+04 
14 56  5.728087e-19  1.138920e+00  1.275484e+04 
14 57  4.515687e-15  2.960550e-01  1.082774e+04 
14 58  6.331730e-18  9.086757e-01  1.531033e+04 
14 59  5.698047e-16  4.882675e-01  9.821494e+03 
14 60  1.914220e-17  7.898271e-01  1.507504e+04 
14 61  1.871600e-15  3.603200e-01  1.113077e+04 
14 62  3.700556e-18  9.589962e-01  1.641738e+04 
14 63  1.478283e-15  3.752944e-01  1.118458e+04 
14 64  7.065761e-18  8.895479e-01  1.663508e+04 
14 65  3.894340e-16  4.971251e-01  1.079640e+04 
14 66  1.233765e-18  1.032177e+00  1.520924e+04 
14 67  1.888620e-16  5.613357e-01  1.147392e+04 
14 68  1.064994e-19  1.253305e+00  8.809421e+03 
14 69  6.872362e-17  6.500196e-01  1.180150e+04 
14 70  8.151636e-17  5.869532e-01  1.071812e+04 
14 71  7.772910e-17  6.340536e-01  1.459905e+04 
14 72  3.630646e-16  4.627467e-01  1.152921e+04 
14 73  1.643307e-16  5.621288e-01  1.953710e+04 
14 74  8.307013e-16  3.959202e-01  1.509384e+04 
14 75  2.526986e-18  9.096943e-01  1.101009e+04 
14 76  4.100014e-16  4.634789e-01  1.582515e+04 
14 77  6.186475e-17  6.244903e-01  1.163670e+04 
14 78  2.872884e-16  4.739319e-01  1.893336e+04 
14 79  4.655904e-17  6.509454e-01  1.292729e+04 
14 80  5.731468e-17  6.052332e-01  1.245707e+04 
14 81  3.269547e-16  4.556861e-01  1.823877e+04 
14 82  3.344704e-16  4.486309e-01  1.732888e+04 
14 83  1.586921e-15  2.738250e-01  1.612389e+04 
14 84  3.061804e-16  4.213445e-01  1.844695e+04 
14 85  2.256551e-17  6.880903e-01  1.397391e+04 
14 86  4.692492e-17  6.210367e-01  1.552554e+04 
14 87  1.039330e-18  9.676991e-01  1.140870e+04 
14 88  5.082119e-18  8.087452e-01  1.407433e+04 
14 89  3.917599e-17  6.165527e-01  1.972922e+04 
14 90  8.791357e-18  7.532636e-01  1.496968e+04 
14 91  3.448532e-19  1.031357e+00  9.854888e+03 
14 92  3.060940e-18  8.097134e-01  1.252567e+04 
14 93  1.660438e-16  4.415665e-01  2.057385e+04 
14 94  4.472043e-16  3.373022e-01  2.226296e+04 
14 95  2.989542e-16  3.506492e-01  1.955084e+04 
14 96  7.173601e-18  6.947708e-01  1.864606e+04 
14 97  5.837202e-14  -1.112568e-01  4.138855e+04 
14 98  3.028776e-22  1.675404e+00  1.564074e+04 
14 99  8.561228e-22  1.459282e+00  5.594056e+03 
14 100  4.141293e-17  3.790855e-01  3.624873e+04 
15 16  2.888286e-13  3.218753e-02  8.312403e+03 
15 17  1.441467e-14  4.197703e-01  -3.491343e+03 
15 18  2.560238e-14  4.461509e-01  -2.260590e+03 
15 19  3.387043e-15  3.407668e-01  6.530173e+03 
15 20  1.205308e-14  3.940964e-01  -9.591888e+02 
15 21  5.512647e-17  7.607198e-01  7.802782e+03 
15 22  1.020716e-14  2.518992e-01  8.428771e+03 
15 23  8.229095e-15  3.977816e-01  -1.395873e+03 
15 24  1.589151e-15  4.062286e-01  6.473130e+03 
15 25  1.066887e-14  2.842910e-01  2.354661e+03 
15 26  8.338300e-17  7.935363e-01  3.073416e+03 
15 27  1.476746e-14  2.027590e-01  7.493612e+03 
15 28  6.703178e-16  5.551267e-01  2.185928e+03 
15 29  5.693097e-16  4.883187e-01  6.230119e+03 
15 30  8.920030e-15  2.662372e-01  6.944649e+03 
15 31  6.810028e-18  9.807395e-01  3.422067e+02 
15 32  1.711017e-14  1.840654e-01  6.968646e+03 
15 33  9.159520e-16  5.020437e-01  6.509148e+03 
15 34  3.450938e-15  3.120178e-01  7.267830e+03 
15 35  1.524670e-14  2.234099e-01  7.579626e+03 
15 36  5.972094e-17  7.392435e-01  3.864817e+03 
15 37  1.355446e-14  2.149209e-01  6.152754e+03 
15 38  3.336125e-15  3.675732e-01  7.632115e+03 
15 39  2.117629e-14  1.483691e-01  7.138261e+03 
15 40  3.604315e-15  3.589723e-01  6.067366e+03 
15 41  1.779907e-14  1.466016e-01  1.046870e+04 
15 42  7.731651e-15  2.893311e-01  5.386794e+03 
15 43  9.340116e-16  4.586959e-01  5.573454e+03 
15 44  3.172187e-14  1.358813e-01  5.969939e+03 
15 45  2.727734e-15  3.804982e-01  5.338243e+03 
15 46  1.107253e-14  2.294342e-01  6.960317e+03 
15 47  6.940063e-16  5.178969e-01  2.610973e+03 
15 48  2.640677e-14  1.100020e-01  8.013388e+03 
15 49  7.270250e-15  2.996764e-01  4.603508e+03 
15 50  6.937086e-15  2.540106e-01  6.315297e+03 
15 51  1.725083e-14  2.139876e-01  5.301962e+03 
15 52  1.542236e-13  -4.865000e-02  6.825494e+03 
15 53  2.859396e-14  1.579276e-01  5.100821e+03 
15 54  6.816103e-15  2.703495e-01  3.627888e+03 
15 55  2.195653e-14  1.755314e-01  4.303627e+03 
15 56  1.874437e-14  1.727283e-01  5.589387e+03 
15 57  3.172642e-14  1.457883e-01  5.734539e+03 
15 58  8.430291e-15  2.573648e-01  2.976478e+03 
15 59  1.458821e-14  2.124782e-01  4.747792e+03 
15 60  1.345293e-14  2.103958e-01  3.293475e+03 
15 61  2.250597e-14  1.703743e-01  4.964226e+03 
15 62  2.875075e-15  3.546166e-01  2.239264e+03 
15 63  3.637082e-14  1.239941e-01  4.592407e+03 
15 64  1.030686e-14  2.291162e-01  3.448042e+03 
15 65  3.304014e-14  1.421076e-01  4.163584e+03 
15 66  5.308478e-15  2.689890e-01  1.413586e+03 
15 67  4.181913e-14  1.164173e-01  4.159494e+03 
15 68  3.998931e-14  8.768211e-02  5.532047e+03 
15 69  8.510969e-14  4.204187e-02  4.283978e+03 
15 70  3.842337e-13  -1.329266e-01  8.320043e+03 
15 71  8.944981e-15  2.377125e-01  1.042649e+03 
15 72  7.664446e-14  2.982244e-02  4.765571e+03 
15 73  2.004227e-14  1.544862e-01  2.238833e+03 
15 74  9.172843e-14  2.446992e-02  4.602739e+03 
15 75  3.160176e-13  -1.312551e-01  6.225400e+03 
15 76  6.459776e-14  3.377857e-02  2.887947e+03 
15 77  4.669047e-13  -1.551301e-01  6.286597e+03 
15 78  4.529156e-14  6.569673e-02  3.351765e+03 
15 79  8.573892e-14  1.593463e-02  3.659169e+03 
15 80  9.212142e-13  -2.438750e-01  6.631098e+03 
15 81  8.549185e-14  -2.700067e-02  2.622132e+03 
15 82  1.629411e-13  -6.333391e-02  4.929360e+03 
15 83  4.328573e-12  -3.887025e-01  7.992333e+03 
15 84  2.866343e-13  -1.483399e-01  5.357131e+03 
15 85  7.975027e-14  1.099956e-03  4.519187e+03 
15 86  1.375488e-12  -3.082023e-01  4.905426e+03 
15 87  6.646497e-13  -2.362282e-01  5.922233e+03 
15 88  1.598121e-14  1.134756e-01  2.900502e+03 
15 89  2.818997e-13  -1.701632e-01  5.445601e+03 
15 90  2.549935e-13  -1.627886e-01  4.535597e+03 
15 91  3.718372e-14  2.118093e-02  2.385843e+03 
15 92  2.803899e-12  -3.971821e-01  7.952324e+03 
15 93  3.405599e-13  -2.176547e-01  4.767306e+03 
15 94  4.209099e-14  -1.085886e-02  5.270974e+03 
15 95  1.473714e-12  -3.731450e-01  8.251186e+03 
15 96  5.795453e-14  -6.710508e-02  3.492759e+03 
15 97  1.647209e-14  -5.228608e-04  3.161614e+03 
15 98  5.541477e-15  7.851414e-02  3.917397e+03 
15 99  3.523671e-16  3.144919e-01  3.870606e+03 
15 100  1.718326e-14  -1.583974e-01  6.505086e+03 
16 17  9.227638e-18  9.652148e-01  2.036123e+03 
16 18  1.561443e-13  1.249760e-01  1.093268e+04 
16 19  1.179409e-13  2.865469e-01  2.154005e+03 
16 20  6.478295e-24  2.202319e+00  2.169770e+04 
16 21  3.912773e-13  8.462737e-02  1.321427e+04 
16 22  9.497711e-16  6.152003e-01  8.451978e+02 
16 23  4.357209e-21  1.517448e+00  3.435691e+03 
16 24  1.331933e-14  3.822309e-01  9.828783e+03 
16 25  3.056797e-20  1.471817e+00  7.311015e+03 
16 26  3.947295e-14  1.416128e-01  1.525931e+04 
16 27  2.557418e-16  7.014675e-01  1.160168e+04 
16 28  3.331330e-29  3.292705e+00  -3.597839e+02 
16 29  1.678121e-14  2.906019e-01  1.556976e+04 
16 30  2.292866e-21  1.725890e+00  8.562554e+03 
16 31  2.228358e-15  3.016706e-01  1.499444e+04 
16 32  6.296303e-17  7.967936e-01  1.427127e+04 
16 33  2.349213e-21  1.624592e+00  2.852838e+04 
16 34  2.960826e-15  4.104347e-01  1.625281e+04 
16 35  1.081301e-20  1.549048e+00  1.608042e+04 
16 36  9.394058e-16  3.806899e-01  1.688236e+04 
16 37  6.470051e-19  1.195134e+00  1.318522e+04 
16 38  6.242136e-28  2.990467e+00  3.463648e+03 
16 39  2.279079e-17  8.570240e-01  1.494910e+04 
16 40  5.046740e-21  1.573115e+00  2.414419e+04 
16 41  1.764996e-15  3.995002e-01  1.998291e+04 
16 42  5.708466e-20  1.378529e+00  1.720209e+04 
16 43  1.468004e-19  1.134215e+00  1.521567e+04 
16 44  1.292559e-18  1.100797e+00  1.728132e+04 
16 45  8.345987e-26  2.573959e+00  2.061858e+04 
16 46  3.275040e-17  7.889506e-01  1.984082e+04 
16 47  2.146315e-20  1.429614e+00  3.289564e+04 
16 48  3.222957e-17  7.607954e-01  1.815333e+04 
16 49  2.733276e-19  1.206262e+00  2.902288e+04 
16 50  6.089754e-17  6.188964e-01  2.110671e+04 
16 51  7.827633e-20  1.327824e+00  2.218835e+04 
16 52  1.016962e-19  1.168014e+00  1.773504e+04 
16 53  1.482274e-18  1.045676e+00  2.465891e+04 
16 54  5.381164e-23  1.913265e+00  2.012494e+04 
16 55  3.683279e-19  1.171308e+00  2.263086e+04 
16 56  7.001355e-21  1.487268e+00  3.563441e+04 
16 57  4.141249e-19  1.165887e+00  2.344300e+04 
16 58  3.605479e-21  1.556594e+00  3.521585e+04 
16 59  7.256928e-19  1.101268e+00  2.467296e+04 
16 60  1.284813e-19  1.217876e+00  4.070261e+04 
16 61  1.587442e-19  1.232485e+00  2.427594e+04 
16 62  7.608767e-23  1.913087e+00  2.855654e+04 
16 63  9.992042e-20  1.272956e+00  2.330492e+04 
16 64  1.179081e-20  1.447540e+00  3.783100e+04 
16 65  1.355722e-19  1.232929e+00  2.495325e+04 
16 66  4.867429e-23  1.930538e+00  2.470781e+04 
16 67  9.941102e-19  1.048176e+00  3.132917e+04 
16 68  9.710123e-24  2.049074e+00  1.795725e+04 
16 69  2.508542e-21  1.605602e+00  2.747013e+04 
16 70  2.573367e-21  1.556374e+00  1.969859e+04 
16 71  1.120507e-20  1.455841e+00  3.528915e+04 
16 72  3.800709e-20  1.342562e+00  2.793286e+04 
16 73  7.120050e-22  1.712365e+00  3.421657e+04 
16 74  1.857665e-20  1.416560e+00  3.380899e+04 
16 75  5.279055e-24  2.119167e+00  2.073763e+04 
16 76  2.913220e-20  1.357775e+00  3.723877e+04 
16 77  5.261847e-20  1.292435e+00  3.213543e+04 
16 78  3.257945e-21  1.557367e+00  3.786158e+04 
16 79  8.173309e-22  1.703957e+00  3.453376e+04 
16 80  6.073182e-21  1.473321e+00  2.646029e+04 
16 81  3.105629e-19  1.128180e+00  4.430866e+04 
16 82  2.287544e-20  1.315891e+00  3.670041e+04 
16 83  5.848890e-21  1.478846e+00  3.446322e+04 
16 84  1.360101e-25  2.454431e+00  2.356754e+04 
16 85  3.999281e-23  1.936688e+00  3.146890e+04 
16 86  2.543922e-20  1.331572e+00  3.699728e+04 
16 87  5.992407e-22  1.691289e+00  3.425819e+04 
16 88  3.860003e-16  4.023123e-01  5.127448e+04 
16 89  4.342682e-21  1.466117e+00  3.632308e+04 
16 90  5.469122e-24  2.080035e+00  2.822269e+04 
16 91  1.148772e-22  1.824905e+00  3.809603e+04 
16 92  5.156625e-18  8.197898e-01  5.140896e+04 
16 93  2.183655e-21  1.512265e+00  3.980863e+04 
16 94  8.874091e-22  1.589120e+00  3.656984e+04 
16 95  1.224688e-23  1.969196e+00  2.439504e+04 
16 96  3.534746e-20  1.240836e+00  4.672524e+04 
16 97  1.791678e-21  1.435946e+00  3.865670e+04 
16 98  2.039559e-16  3.904188e-01  5.756052e+04 
16 99  7.613244e-16  2.581122e-01  6.421215e+04 
16 100  1.011403e-13  -3.326362e-01  6.883259e+04 
17 18  1.359703e-17  9.686924e-01  5.019989e+03 
17 19  5.473456e-14  2.865714e-01  1.821973e+03 
17 20  3.882210e-14  3.723700e-01  -2.353124e+03 
17 21  4.813572e-14  1.086650e-01  1.175039e+04 
17 22  1.855181e-13  1.589861e-01  3.992176e+03 
17 23  4.770593e-15  4.839318e-01  -1.693217e+03 
17 24  1.696661e-13  2.756644e-02  1.142572e+04 
17 25  2.268447e-14  3.291858e-01  2.033216e+03 
17 26  8.984692e-16  5.170187e-01  3.316193e+03 
17 27  1.120894e-13  1.146803e-01  1.017465e+04 
17 28  2.909938e-15  4.748498e-01  7.498134e+02 
17 29  2.328915e-13  -2.373899e-02  1.145649e+04 
17 30  4.363871e-15  4.164606e-01  4.424523e+03 
17 31  2.882119e-18  1.053629e+00  -2.959403e+03 
17 32  6.068778e-14  1.325109e-01  1.029919e+04 
17 33  3.510000e-17  8.374317e-01  1.244431e+03 
17 34  7.570170e-13  -1.367305e-01  1.224004e+04 
17 35  8.827030e-16  5.338869e-01  6.822258e+03 
17 36  5.373678e-17  7.366979e-01  4.484212e+03 
17 37  1.265894e-14  2.745166e-01  8.361031e+03 
17 38  8.872928e-18  9.385357e-01  5.310402e+03 
17 39  3.958539e-13  -7.644053e-02  1.109572e+04 
17 40  7.995052e-17  7.385783e-01  6.305035e+03 
17 41  4.319401e-14  1.036237e-01  1.090782e+04 
17 42  4.045264e-15  3.661071e-01  7.798167e+03 
